node1,node2,label,cn,sc,aa,ra,pa,tn
846,2087,1,1.0,0.0,0.190204637234765,0.005208333333333333,1968.0,88.0
62398,2087,1,0.0,0.0,0.0,0.0,123.0,44.0
200537,2087,1,0.0,0.0,0.0,0.0,1189.0,70.0
29835,2087,1,1.0,0.0,0.21357795232369067,0.009259259259259259,820.0,60.0
37442,2087,1,2.0,0.0,0.38941834855210117,0.012649089767733835,2214.0,93.0
24474,2087,1,2.0,0.0,0.4147044199169745,0.016836240310077518,4756.0,155.0
47470,2087,1,0.0,0.0,0.0,0.0,1148.0,69.0
29760,2087,1,0.0,0.0,0.0,0.0,492.0,53.0
308670,2087,1,0.0,0.0,0.0,0.0,1189.0,70.0
67301,2087,1,5.0,0.0,1.1524483833763401,0.09586290781350298,3526.0,122.0
26596,2087,1,0.0,0.0,0.0,0.0,656.0,57.0
8873,2087,1,0.0,0.0,0.0,0.0,205.0,46.0
118136,2087,1,0.0,0.0,0.0,0.0,205.0,46.0
150929,2087,1,1.0,0.0,0.17373953920997645,0.0031645569620253164,287.0,47.0
28991,2087,1,1.0,0.0,0.22168724132403095,0.01098901098901099,2173.0,93.0
80509,2087,1,6.0,0.0,1.3118286165901047,0.06782833703833993,7872.0,227.0
58301,2598,1,1.0,0.0,0.20511990258137494,0.007633587786259542,1140.0,76.0
13538,2598,1,0.0,0.0,0.0,0.0,880.0,64.0
3175,2598,1,0.0,0.0,0.0,0.0,560.0,48.0
9250,2598,1,1.0,0.0,0.1837418686306834,0.004329004329004329,2280.0,133.0
29810,2598,1,0.0,0.0,0.0,0.0,2040.0,122.0
13398,2598,1,0.0,0.0,0.0,0.0,180.0,29.0
220,2598,1,1.0,0.0,0.19728129791089558,0.006289308176100629,2960.0,167.0
63072,2598,1,0.0,0.0,0.0,0.0,460.0,43.0
28904,2598,1,0.0,0.0,0.0,0.0,860.0,63.0
171955,2598,1,0.0,0.0,0.0,0.0,960.0,68.0
68196,2598,1,0.0,0.0,0.0,0.0,2380.0,139.0
228009,2598,1,0.0,0.0,0.0,0.0,360.0,38.0
328,2598,1,1.0,0.0,0.21113980144539465,0.008771929824561403,4620.0,250.0
27426,2598,1,1.0,0.0,0.2473379469500514,0.017543859649122806,2620.0,150.0
29016,2598,1,0.0,0.0,0.0,0.0,600.0,50.0
30391,2598,1,0.0,0.0,0.0,0.0,1360.0,88.0
2091,2598,1,0.0,0.0,0.0,0.0,1260.0,83.0
34828,2598,1,0.0,0.0,0.0,0.0,520.0,46.0
255,2598,1,1.0,0.0,0.20011157125545861,0.006756756756756757,3180.0,178.0
28520,2598,1,0.0,0.0,0.0,0.0,620.0,51.0
17654,308260,1,2.0,0.0,0.3675976174203511,0.011021854376284756,987.0,66.0
370295,308260,1,0.0,0.0,0.0,0.0,1680.0,101.0
1861,308260,1,0.0,0.0,0.0,0.0,4620.0,241.0
24450,308260,1,1.0,0.0,0.2518706487516997,0.018867924528301886,4242.0,222.0
5267,308260,1,1.0,0.0,0.25973030217227155,0.02127659574468085,14931.0,731.0
308268,308260,1,0.0,0.0,0.0,0.0,1449.0,90.0
322585,308260,1,1.0,0.0,0.1768036506147358,0.0034965034965034965,6636.0,336.0
9205,308260,1,1.0,0.0,0.1768036506147358,0.0034965034965034965,504.0,44.0
308901,308260,1,0.0,0.0,0.0,0.0,336.0,37.0
302,308260,1,0.0,0.0,0.0,0.0,735.0,56.0
250,308260,1,1.0,0.0,0.18838537485394247,0.0049504950495049506,1113.0,73.0
437,308260,1,0.0,0.0,0.0,0.0,315.0,36.0
359,308260,1,3.0,0.0,0.890827124035946,0.1281645569620253,6006.0,304.0
110482,308260,1,0.0,0.0,0.0,0.0,7035.0,356.0
2262,308260,1,1.0,0.0,0.1768036506147358,0.0034965034965034965,252.0,32.0
151,308260,1,0.0,0.0,0.0,0.0,924.0,65.0
8635,308260,1,0.0,0.0,0.0,0.0,252.0,33.0
2310,308260,1,0.0,0.0,0.0,0.0,1596.0,97.0
9413,308260,1,0.0,0.0,0.0,0.0,7224.0,365.0
2708,308260,1,1.0,0.0,0.25973030217227155,0.02127659574468085,2184.0,124.0
7090,308260,1,0.0,0.0,0.0,0.0,231.0,32.0
17397,3981,1,0.0,0.0,0.0,0.0,16.0,17.0
206168,831,1,0.0,0.0,0.0,0.0,1.0,2.0
84253,318494,1,0.0,0.0,0.0,0.0,240.0,38.0
192,318494,1,0.0,0.0,0.0,0.0,4552.0,577.0
316321,318494,1,1.0,0.0,0.15349871091031456,0.0014814814814814814,432.0,61.0
318309,318494,1,0.0,0.0,0.0,0.0,32.0,12.0
242002,318494,1,2.0,0.0,0.5613578657188028,0.05851851851851852,5400.0,681.0
82702,318494,1,0.0,0.0,0.0,0.0,304.0,46.0
36089,318494,1,0.0,0.0,0.0,0.0,200.0,33.0
78764,318494,1,1.0,0.0,0.15349871091031456,0.0014814814814814814,200.0,32.0
96467,285199,1,0.0,0.0,0.0,0.0,78.0,41.0
35121,285199,1,0.0,0.0,0.0,0.0,146.0,75.0
32024,24584,1,1.0,0.0,0.20780583746414044,0.008130081300813009,225.0,29.0
18418,24584,1,2.0,0.0,0.36943137126113235,0.01140646976090014,225.0,28.0
41129,24584,1,0.0,0.0,0.0,0.0,15.0,16.0
7916,24584,1,2.0,0.0,0.36943137126113235,0.01140646976090014,750.0,63.0
93300,24584,1,4.0,0.0,0.9922463007450777,0.0751290862182598,555.0,48.0
64756,24584,1,0.0,0.0,0.0,0.0,285.0,34.0
4787,24584,1,3.0,0.0,0.8154825165788713,0.07682895119227887,795.0,65.0
245650,24584,1,4.0,0.0,0.8626651583221071,0.0461474101622179,855.0,68.0
24443,24584,1,2.0,0.0,0.5325698145292375,0.048131080389144903,465.0,44.0
315832,24584,1,5.0,0.0,1.41769230109594,0.1632061742953479,465.0,41.0
8195,24584,1,6.0,0.0,1.622190751679165,0.19067015430057954,1500.0,109.0
3053,24584,1,6.0,0.0,1.7857955672098558,0.22874785100591552,1845.0,132.0
8569,24584,1,6.0,0.0,1.5654437296037982,0.16328857917706896,945.0,72.0
5267,24584,1,5.0,0.0,1.330739917915139,0.13008354218880536,10665.0,721.0
321379,24584,1,4.0,0.0,0.9575228929450039,0.06626116168995791,195.0,24.0
1502,3710,1,0.0,0.0,0.0,0.0,8.0,9.0
162162,286135,1,0.0,0.0,0.0,0.0,35.0,12.0
92208,286135,1,0.0,0.0,0.0,0.0,7.0,8.0
83219,286135,1,0.0,0.0,0.0,0.0,49.0,14.0
47292,286135,1,0.0,0.0,0.0,0.0,210.0,37.0
85462,286135,1,0.0,0.0,0.0,0.0,35.0,12.0
5931,286135,1,0.0,0.0,0.0,0.0,784.0,119.0
17167,286135,1,0.0,0.0,0.0,0.0,385.0,62.0
19140,200034,1,0.0,0.0,0.0,0.0,60.0,61.0
256419,336727,1,0.0,0.0,0.0,0.0,273.0,94.0
107748,336727,1,0.0,0.0,0.0,0.0,51.0,20.0
319554,336727,1,0.0,0.0,0.0,0.0,3.0,4.0
9343,3078,1,3.0,0.0,1.0339752682734378,0.17325581395348838,500.0,42.0
4634,3078,1,6.0,0.0,2.2286918234990485,0.4182954964931709,1040.0,66.0
14005,3078,1,2.0,0.0,0.6188287095396132,0.08207934336525308,360.0,36.0
82158,3078,1,1.0,0.0,0.32351545314867247,0.045454545454545456,380.0,38.0
177839,3078,1,6.0,0.0,2.5157448620402785,0.5682954964931709,1100.0,69.0
1901,3078,1,3.0,0.0,1.0102797777087678,0.15427807486631018,140.0,24.0
1556,3078,1,3.0,0.0,1.1947165552256107,0.24503968253968253,380.0,36.0
203864,3078,1,5.0,0.0,2.04823816949047,0.4405284043441938,440.0,37.0
21400,3078,1,4.0,0.0,1.1657661089503097,0.1354987118145013,180.0,25.0
314492,3078,1,0.0,0.0,0.0,0.0,20.0,21.0
255597,3078,1,4.0,0.0,1.1657661089503097,0.1354987118145013,320.0,32.0
900,3078,1,9.0,0.0,3.3476536906165504,0.6473472279354632,860.0,54.0
20541,3078,1,2.0,0.0,0.5154151003040639,0.04143763213530655,80.0,22.0
4850,3078,1,0.0,0.0,0.0,0.0,300.0,35.0
915,3078,1,0.0,0.0,0.0,0.0,240.0,32.0
4532,3078,1,3.0,0.0,0.8296249222319748,0.08248658318425761,200.0,27.0
6812,3078,1,4.0,0.0,1.1657661089503097,0.1354987118145013,280.0,30.0
6453,3078,1,3.0,0.0,1.1257471843057965,0.22166851236618676,340.0,34.0
327,3078,1,5.0,0.0,1.5930657792309373,0.24352554422321865,400.0,35.0
91838,3078,1,1.0,0.0,0.265872585674852,0.023255813953488372,360.0,37.0
23375,9164,1,0.0,0.0,0.0,0.0,176.0,27.0
37332,9164,1,1.0,0.0,0.9102392266268373,0.3333333333333333,275.0,35.0
27437,9164,1,1.0,0.0,0.45511961331341866,0.1111111111111111,616.0,66.0
18296,9164,1,0.0,0.0,0.0,0.0,1056.0,107.0
102811,9164,1,0.0,0.0,0.0,0.0,132.0,23.0
85523,9164,1,0.0,0.0,0.0,0.0,165.0,26.0
6730,9164,1,1.0,0.0,0.24842549839846914,0.017857142857142856,99.0,19.0
34328,9164,1,0.0,0.0,0.0,0.0,198.0,29.0
145962,9164,1,0.0,0.0,0.0,0.0,209.0,30.0
64605,9164,1,1.0,0.0,0.31066746727980593,0.04,33.0,13.0
18858,9164,1,0.0,0.0,0.0,0.0,1001.0,102.0
2147,267713,1,0.0,0.0,0.0,0.0,220.0,49.0
5267,267713,1,0.0,0.0,0.0,0.0,3555.0,716.0
203122,267713,1,0.0,0.0,0.0,0.0,195.0,44.0
165689,267713,1,0.0,0.0,0.0,0.0,180.0,41.0
200551,267713,1,0.0,0.0,0.0,0.0,15.0,8.0
4103,247636,1,0.0,0.0,0.0,0.0,18.0,19.0
40283,1971,1,0.0,0.0,0.0,0.0,472.0,67.0
100869,1971,1,0.0,0.0,0.0,0.0,56.0,15.0
308665,1971,1,0.0,0.0,0.0,0.0,352.0,52.0
39826,1971,1,0.0,0.0,0.0,0.0,584.0,81.0
23750,1971,1,0.0,0.0,0.0,0.0,200.0,33.0
8849,1971,1,0.0,0.0,0.0,0.0,856.0,115.0
312191,1971,1,0.0,0.0,0.0,0.0,120.0,23.0
19071,1971,1,0.0,0.0,0.0,0.0,48.0,14.0
11315,1238,1,1.0,0.0,0.40242960438184466,0.08333333333333333,396.0,71.0
339619,1238,1,3.0,0.0,0.6929294736019921,0.04102297484650426,72.0,15.0
244613,1238,1,1.0,0.0,0.3001016285004131,0.03571428571428571,24.0,9.0
17544,1238,1,1.0,0.0,0.7213475204444817,0.25,168.0,33.0
92450,1238,1,1.0,0.0,0.40242960438184466,0.08333333333333333,324.0,59.0
308258,1238,1,1.0,0.0,0.40242960438184466,0.08333333333333333,816.0,141.0
41718,308749,1,0.0,0.0,0.0,0.0,208.0,34.0
6799,308749,1,0.0,0.0,0.0,0.0,88.0,19.0
24821,308749,1,0.0,0.0,0.0,0.0,96.0,20.0
24535,308749,1,0.0,0.0,0.0,0.0,1616.0,210.0
14549,308749,1,0.0,0.0,0.0,0.0,504.0,71.0
8726,308749,1,0.0,0.0,0.0,0.0,520.0,73.0
71441,308749,1,0.0,0.0,0.0,0.0,280.0,43.0
11276,308749,1,0.0,0.0,0.0,0.0,32.0,12.0
243438,928,1,0.0,0.0,0.0,0.0,150.0,35.0
23750,928,1,0.0,0.0,0.0,0.0,125.0,30.0
8407,928,1,0.0,0.0,0.0,0.0,340.0,73.0
279135,928,1,0.0,0.0,0.0,0.0,55.0,16.0
7213,928,1,0.0,0.0,0.0,0.0,95.0,24.0
1706,175283,1,0.0,0.0,0.0,0.0,60.0,19.0
9511,175283,1,0.0,0.0,0.0,0.0,336.0,88.0
5146,175283,1,0.0,0.0,0.0,0.0,16.0,8.0
9585,175283,1,0.0,0.0,0.0,0.0,264.0,70.0
7408,248,1,1.0,0.0,0.15811879210971763,0.0017921146953405018,1664.0,83.0
160935,248,1,1.0,0.0,0.15228413030950644,0.0014064697609001407,384.0,43.0
5267,248,1,4.0,0.0,1.1651026584240658,0.15969848053181385,22752.0,739.0
11431,248,1,0.0,0.0,0.0,0.0,256.0,40.0
337664,248,1,0.0,0.0,0.0,0.0,512.0,48.0
84253,248,1,0.0,0.0,0.0,0.0,960.0,62.0
288663,248,1,2.0,0.0,0.42740130017410866,0.026182358597779527,2624.0,112.0
1854,248,1,0.0,0.0,0.0,0.0,4384.0,169.0
37355,248,1,0.0,0.0,0.0,0.0,2976.0,125.0
127486,248,1,1.0,0.0,0.36067376022224085,0.0625,96.0,34.0
365385,248,1,0.0,0.0,0.0,0.0,160.0,37.0
169197,248,1,0.0,0.0,0.0,0.0,1504.0,79.0
30375,248,1,0.0,0.0,0.0,0.0,3808.0,151.0
308620,248,1,0.0,0.0,0.0,0.0,608.0,51.0
83700,248,1,0.0,0.0,0.0,0.0,352.0,43.0
308212,248,1,2.0,0.0,0.34884060494072805,0.007579309267072979,4160.0,160.0
119686,248,1,0.0,0.0,0.0,0.0,1120.0,67.0
2387,248,1,2.0,0.0,0.3577269494982651,0.009098777453207833,5184.0,192.0
57883,248,1,2.0,0.0,1.0625233569363437,0.33473980309423346,512.0,46.0
5394,248,1,0.0,0.0,0.0,0.0,64.0,34.0
80645,248,1,1.0,0.0,0.2269261879165124,0.012195121951219513,1312.0,72.0
26011,248,1,0.0,0.0,0.0,0.0,1632.0,83.0
36379,248,1,0.0,0.0,0.0,0.0,640.0,52.0
1426,248,1,0.0,0.0,0.0,0.0,448.0,46.0
366253,248,1,0.0,0.0,0.0,0.0,1440.0,77.0
3934,248,1,0.0,0.0,0.0,0.0,832.0,58.0
336994,248,1,2.0,0.0,0.4800110571938293,0.03142589118198874,17856.0,588.0
179377,248,1,0.0,0.0,0.0,0.0,96.0,35.0
74337,248,1,0.0,0.0,0.0,0.0,2272.0,103.0
29810,248,1,0.0,0.0,0.0,0.0,3264.0,134.0
108600,248,1,0.0,0.0,0.0,0.0,2208.0,101.0
36062,248,1,0.0,0.0,0.0,0.0,1696.0,85.0
26636,12393,1,0.0,0.0,0.0,0.0,14.0,15.0
26804,16403,1,0.0,0.0,0.0,0.0,435.0,44.0
2808,16403,1,0.0,0.0,0.0,0.0,870.0,73.0
333433,16403,1,0.0,0.0,0.0,0.0,1110.0,89.0
341266,16403,1,0.0,0.0,0.0,0.0,90.0,21.0
285486,16403,1,0.0,0.0,0.0,0.0,120.0,23.0
370495,16403,1,0.0,0.0,0.0,0.0,75.0,20.0
141518,16403,1,0.0,0.0,0.0,0.0,90.0,21.0
87007,16403,1,0.0,0.0,0.0,0.0,150.0,25.0
287950,16403,1,0.0,0.0,0.0,0.0,240.0,31.0
39519,16403,1,0.0,0.0,0.0,0.0,120.0,23.0
111421,16403,1,0.0,0.0,0.0,0.0,15.0,16.0
13661,16403,1,0.0,0.0,0.0,0.0,60.0,19.0
145188,16403,1,0.0,0.0,0.0,0.0,90.0,21.0
12309,16403,1,0.0,0.0,0.0,0.0,75.0,20.0
225084,16403,1,0.0,0.0,0.0,0.0,15.0,16.0
349018,30616,1,0.0,0.0,0.0,0.0,164.0,45.0
14237,30616,1,0.0,0.0,0.0,0.0,264.0,70.0
68597,30616,1,0.0,0.0,0.0,0.0,80.0,24.0
10531,30616,1,0.0,0.0,0.0,0.0,88.0,26.0
1659,4517,1,0.0,0.0,0.0,0.0,1278.0,641.0
9564,4517,1,0.0,0.0,0.0,0.0,22.0,13.0
4742,7895,1,0.0,0.0,0.0,0.0,337.0,338.0
348699,27879,1,0.0,0.0,0.0,0.0,4.0,5.0
18329,27879,1,0.0,0.0,0.0,0.0,100.0,29.0
6594,27879,1,0.0,0.0,0.0,0.0,472.0,122.0
15905,27879,1,0.0,0.0,0.0,0.0,116.0,33.0
254917,30629,1,0.0,0.0,0.0,0.0,7.0,8.0
347679,30629,1,0.0,0.0,0.0,0.0,14.0,9.0
25211,30629,1,0.0,0.0,0.0,0.0,196.0,35.0
103574,30629,1,0.0,0.0,0.0,0.0,7.0,8.0
105082,30629,1,0.0,0.0,0.0,0.0,14.0,9.0
573,30629,1,0.0,0.0,0.0,0.0,1253.0,186.0
2012,30629,1,0.0,0.0,0.0,0.0,973.0,146.0
234707,19468,1,1.0,0.0,0.16997198758930332,0.002785515320334262,551.0,47.0
318892,19468,1,6.0,0.0,1.6223504243421163,0.16543423906319227,10411.0,382.0
18671,19468,1,7.0,0.0,1.7217652361082263,0.16001603714962737,1972.0,90.0
110482,19468,1,2.0,0.0,0.4536735371724455,0.024606872451951076,9715.0,362.0
201644,19468,1,2.0,0.0,0.5829707280981076,0.07026143790849673,1044.0,63.0
9610,19468,1,4.0,0.0,0.9367508961858141,0.05724710456026829,5974.0,231.0
702,19468,1,3.0,0.0,0.7036402938005215,0.06319543980792865,2552.0,114.0
17881,19468,1,3.0,0.0,0.6723743577060239,0.041926929461748405,522.0,44.0
1003,19468,1,2.0,0.0,0.4764093675078032,0.031177585843690753,8787.0,330.0
24681,19468,1,3.0,0.0,0.930797237241363,0.14096850861556742,2523.0,113.0
1640,19468,1,4.0,0.0,0.7046757345151431,0.013925288912242068,2929.0,126.0
60275,19468,1,1.0,0.0,0.23699447183691388,0.014705882352941176,464.0,44.0
357730,19468,1,0.0,0.0,0.0,0.0,406.0,43.0
344635,19468,1,0.0,0.0,0.0,0.0,29.0,30.0
55143,19468,1,0.0,0.0,0.0,0.0,290.0,39.0
55354,19468,1,0.0,0.0,0.0,0.0,406.0,43.0
365037,19468,1,1.0,0.0,0.2239186238120062,0.011494252873563218,1914.0,94.0
41810,19468,1,0.0,0.0,0.0,0.0,348.0,41.0
110458,19468,1,0.0,0.0,0.0,0.0,29.0,30.0
25661,19468,1,0.0,0.0,0.0,0.0,203.0,36.0
308712,19468,1,3.0,0.0,0.5326809720091665,0.010940214285376396,1363.0,73.0
105510,19468,1,0.0,0.0,0.0,0.0,29.0,30.0
62824,19468,1,0.0,0.0,0.0,0.0,58.0,31.0
64032,19468,1,0.0,0.0,0.0,0.0,783.0,56.0
160281,19468,1,0.0,0.0,0.0,0.0,29.0,30.0
336916,19468,1,1.0,0.0,0.2239186238120062,0.011494252873563218,261.0,37.0
353887,19468,1,0.0,0.0,0.0,0.0,29.0,30.0
25487,19468,1,1.0,0.0,0.23699447183691388,0.014705882352941176,609.0,49.0
41966,19468,1,0.0,0.0,0.0,0.0,261.0,38.0
308331,1282,1,0.0,0.0,0.0,0.0,416.0,108.0
262206,1282,1,0.0,0.0,0.0,0.0,4.0,5.0
44869,1282,1,0.0,0.0,0.0,0.0,8.0,6.0
230565,1282,1,0.0,0.0,0.0,0.0,16.0,8.0
1619,45593,1,0.0,0.0,0.0,0.0,118.0,119.0
25875,16299,1,0.0,0.0,0.0,0.0,21.0,10.0
231426,16299,1,0.0,0.0,0.0,0.0,7.0,8.0
63404,16299,1,0.0,0.0,0.0,0.0,14.0,9.0
6747,16299,1,0.0,0.0,0.0,0.0,595.0,92.0
336976,16299,1,0.0,0.0,0.0,0.0,357.0,58.0
45810,16299,1,0.0,0.0,0.0,0.0,14.0,9.0
93115,16299,1,0.0,0.0,0.0,0.0,63.0,16.0
36267,8935,1,0.0,0.0,0.0,0.0,12.0,7.0
336994,8935,1,0.0,0.0,0.0,0.0,1674.0,561.0
341497,8935,1,0.0,0.0,0.0,0.0,222.0,77.0
328536,24474,1,0.0,0.0,0.0,0.0,928.0,124.0
3588,24474,1,0.0,0.0,0.0,0.0,1856.0,132.0
113350,24474,1,0.0,0.0,0.0,0.0,2552.0,138.0
128582,24474,1,0.0,0.0,0.0,0.0,580.0,121.0
31960,24474,1,0.0,0.0,0.0,0.0,1044.0,125.0
28150,24474,1,0.0,0.0,0.0,0.0,3364.0,145.0
45943,24474,1,0.0,0.0,0.0,0.0,2088.0,134.0
338793,24474,1,0.0,0.0,0.0,0.0,1160.0,126.0
329102,24474,1,0.0,0.0,0.0,0.0,6844.0,175.0
94105,24474,1,0.0,0.0,0.0,0.0,3364.0,145.0
52895,24474,1,2.0,0.0,0.5253946220277261,0.044444444444444446,5336.0,160.0
67301,24474,1,5.0,0.0,1.6945517369699346,0.31736071429226426,9976.0,197.0
361472,24474,1,0.0,0.0,0.0,0.0,116.0,117.0
889,24474,1,1.0,0.0,0.20011157125545861,0.006756756756756757,3132.0,142.0
221038,24474,1,0.0,0.0,0.0,0.0,4640.0,156.0
32140,24474,1,0.0,0.0,0.0,0.0,11136.0,212.0
56270,24474,1,1.0,0.0,0.23307527170850925,0.0136986301369863,5104.0,159.0
174872,24474,1,0.0,0.0,0.0,0.0,1044.0,125.0
25999,24474,1,0.0,0.0,0.0,0.0,464.0,120.0
257418,24474,1,0.0,0.0,0.0,0.0,10208.0,204.0
17035,24474,1,0.0,0.0,0.0,0.0,6380.0,171.0
258283,24474,1,1.0,0.0,0.2611892565642242,0.021739130434782608,5220.0,160.0
8701,24474,1,4.0,0.0,1.0790252980196573,0.1305899245819802,12992.0,224.0
58301,24474,1,2.0,0.0,0.4702495754771332,0.02976190476190476,6612.0,171.0
85790,24474,1,1.0,0.0,0.2530848692773169,0.019230769230769232,5220.0,160.0
2420,24474,1,2.0,0.0,0.4557337898907901,0.026756756756756758,5684.0,163.0
1640,24474,1,0.0,0.0,0.0,0.0,11716.0,217.0
72473,24474,1,0.0,0.0,0.0,0.0,2088.0,134.0
6230,24474,1,4.0,0.0,1.0071541452831374,0.08868279188537381,1160.0,122.0
25001,24474,1,0.0,0.0,0.0,0.0,2784.0,140.0
184088,24474,1,1.0,0.0,0.22062394912909372,0.010752688172043012,2784.0,139.0
308552,24474,1,0.0,0.0,0.0,0.0,1160.0,126.0
323371,24474,1,0.0,0.0,0.0,0.0,3364.0,145.0
721,24474,1,2.0,0.0,0.3973928691663542,0.013046064932857386,4060.0,149.0
30389,24474,1,0.0,0.0,0.0,0.0,3132.0,143.0
233567,24474,1,0.0,0.0,0.0,0.0,580.0,121.0
19175,24474,1,0.0,0.0,0.0,0.0,2436.0,137.0
308214,24474,1,0.0,0.0,0.0,0.0,3016.0,142.0
175548,24474,1,0.0,0.0,0.0,0.0,3248.0,144.0
33267,24474,1,0.0,0.0,0.0,0.0,116.0,117.0
23661,24474,1,0.0,0.0,0.0,0.0,2784.0,140.0
8632,24474,1,0.0,0.0,0.0,0.0,5336.0,162.0
121413,24474,1,0.0,0.0,0.0,0.0,1740.0,131.0
30258,24474,1,2.0,0.0,0.621863016786465,0.08423913043478261,5220.0,159.0
30280,24474,1,0.0,0.0,0.0,0.0,1624.0,130.0
76967,24474,1,0.0,0.0,0.0,0.0,116.0,117.0
31286,24474,1,0.0,0.0,0.0,0.0,4176.0,152.0
18070,24474,1,1.0,0.0,0.19728129791089558,0.006289308176100629,3364.0,144.0
10322,24474,1,0.0,0.0,0.0,0.0,6844.0,175.0
26804,24474,1,0.0,0.0,0.0,0.0,3364.0,145.0
124718,24474,1,0.0,0.0,0.0,0.0,1044.0,125.0
57189,24474,1,0.0,0.0,0.0,0.0,3364.0,145.0
264398,24474,1,0.0,0.0,0.0,0.0,116.0,117.0
114502,24474,1,1.0,0.0,0.26269731101386307,0.022222222222222223,1856.0,131.0
75585,24474,1,0.0,0.0,0.0,0.0,4176.0,152.0
56848,24474,1,0.0,0.0,0.0,0.0,2784.0,140.0
6835,24474,1,2.0,0.0,0.5152669379922041,0.04124149659863945,5800.0,164.0
15094,24474,1,0.0,0.0,0.0,0.0,1160.0,126.0
25317,24474,1,0.0,0.0,0.0,0.0,4872.0,158.0
4268,24474,1,6.0,0.0,1.6535765055587899,0.19406818545154542,5568.0,158.0
244356,24474,1,1.0,0.0,0.20011157125545861,0.006756756756756757,1160.0,125.0
2015,24474,1,1.0,0.0,0.23307527170850925,0.0136986301369863,6264.0,169.0
1407,24474,1,0.0,0.0,0.0,0.0,1972.0,133.0
91917,24474,1,0.0,0.0,0.0,0.0,928.0,124.0
32952,24474,1,0.0,0.0,0.0,0.0,2784.0,140.0
26011,24474,1,0.0,0.0,0.0,0.0,5916.0,167.0
160499,24474,1,0.0,0.0,0.0,0.0,1160.0,126.0
308741,24474,1,2.0,0.0,0.5391577631263343,0.05329457364341085,10788.0,207.0
70819,24474,1,0.0,0.0,0.0,0.0,5104.0,160.0
37355,24474,1,0.0,0.0,0.0,0.0,10788.0,209.0
253733,24474,1,0.0,0.0,0.0,0.0,6496.0,172.0
5889,24474,1,0.0,0.0,0.0,0.0,3132.0,143.0
5765,24474,1,0.0,0.0,0.0,0.0,3016.0,142.0
149365,24474,1,0.0,0.0,0.0,0.0,6032.0,168.0
5828,24474,1,2.0,0.0,0.42461135393766813,0.018384663733500943,8932.0,191.0
80557,24474,1,0.0,0.0,0.0,0.0,348.0,119.0
27327,24474,1,0.0,0.0,0.0,0.0,4872.0,158.0
80645,24474,1,0.0,0.0,0.0,0.0,4756.0,157.0
15587,24474,1,0.0,0.0,0.0,0.0,5800.0,166.0
237109,24474,1,1.0,0.0,0.22449978268220952,0.011627906976744186,464.0,119.0
308221,24474,1,0.0,0.0,0.0,0.0,6960.0,176.0
32109,24474,1,0.0,0.0,0.0,0.0,15892.0,253.0
80509,24474,1,1.0,0.0,0.269282508064391,0.024390243902439025,22272.0,307.0
43898,24474,1,0.0,0.0,0.0,0.0,7076.0,177.0
40575,24474,1,0.0,0.0,0.0,0.0,3132.0,143.0
63072,24474,1,1.0,0.0,0.25831776680732876,0.020833333333333332,2668.0,138.0
185732,24474,1,0.0,0.0,0.0,0.0,2436.0,137.0
224450,24474,1,0.0,0.0,0.0,0.0,1160.0,126.0
5278,24474,1,0.0,0.0,0.0,0.0,1160.0,126.0
308212,24474,1,0.0,0.0,0.0,0.0,15080.0,246.0
57210,24474,1,0.0,0.0,0.0,0.0,5568.0,164.0
57698,24474,1,0.0,0.0,0.0,0.0,2784.0,140.0
45329,24474,1,0.0,0.0,0.0,0.0,8004.0,185.0
29551,24474,1,0.0,0.0,0.0,0.0,6844.0,175.0
324578,24474,1,3.0,0.0,0.8986767305982104,0.1269927536231884,2204.0,132.0
124691,24474,1,0.0,0.0,0.0,0.0,9512.0,198.0
108600,24474,1,1.0,0.0,0.3396232718951086,0.05263157894736842,8004.0,184.0
31829,24474,1,1.0,0.0,0.2282049114186687,0.0125,13224.0,229.0
67531,24474,1,0.0,0.0,0.0,0.0,4640.0,156.0
156383,24474,1,2.0,0.0,0.5507630733405032,0.06140350877192982,9280.0,194.0
27133,24474,1,0.0,0.0,0.0,0.0,2552.0,138.0
358810,24474,1,0.0,0.0,0.0,0.0,4640.0,156.0
255,24474,1,7.0,0.0,1.9159715187804514,0.21327147884776604,18444.0,268.0
196571,24474,1,0.0,0.0,0.0,0.0,5336.0,162.0
2087,24474,1,2.0,0.0,0.4147044199169745,0.016836240310077518,4756.0,155.0
220,24474,1,8.0,0.0,2.1736669061358147,0.23505485479879012,17168.0,256.0
176063,24474,1,1.0,0.0,0.23699447183691388,0.014705882352941176,5684.0,164.0
122959,24474,1,0.0,0.0,0.0,0.0,9744.0,200.0
837,24474,1,3.0,0.0,0.7122290662863379,0.04753509942189187,8468.0,186.0
96856,24474,1,0.0,0.0,0.0,0.0,348.0,119.0
98204,24474,1,1.0,0.0,0.25694917118487537,0.02040816326530612,7888.0,183.0
182,24474,1,2.0,0.0,0.48719709369607256,0.033850129198966405,6032.0,166.0
46755,24474,1,0.0,0.0,0.0,0.0,3132.0,143.0
181030,24474,1,0.0,0.0,0.0,0.0,464.0,120.0
47648,24474,1,0.0,0.0,0.0,0.0,2436.0,137.0
85524,24474,1,0.0,0.0,0.0,0.0,1624.0,130.0
56785,230471,1,0.0,0.0,0.0,0.0,7.0,8.0
278579,230471,1,0.0,0.0,0.0,0.0,21.0,10.0
55570,230471,1,0.0,0.0,0.0,0.0,28.0,11.0
